location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
dnk,mkt,daily,vw_cap,na,26,na,1992-09-18,0.0098887305
dnk,mkt,daily,vw_cap,na,24,na,1992-09-17,0.0121464797
dnk,mkt,daily,vw_cap,na,23,na,1992-09-16,-0.046469275
dnk,mkt,daily,vw_cap,na,22,na,1992-09-15,-0.01165754
dnk,mkt,daily,vw_cap,na,24,na,1992-09-14,0.0026261992
dnk,mkt,daily,vw_cap,na,21,na,1992-09-11,-0.029284954
dnk,mkt,daily,vw_cap,na,26,na,1992-09-10,-0.013146972
dnk,mkt,daily,vw_cap,na,21,na,1992-09-09,-0.019466525
dnk,mkt,daily,vw_cap,na,24,na,1992-09-08,0.0184890636
dnk,mkt,daily,vw_cap,na,21,na,1992-09-07,0.0071198883
dnk,mkt,daily,vw_cap,na,28,na,1992-09-04,0.0155827856
dnk,mkt,daily,vw_cap,na,24,na,1992-09-03,-0.011423079
dnk,mkt,daily,vw_cap,na,25,na,1992-09-02,-0.021899523
dnk,mkt,daily,vw_cap,na,29,na,1992-09-01,-0.011006468
dnk,mkt,daily,vw_cap,na,27,na,1992-10-30,0.0117733528
dnk,mkt,daily,vw_cap,na,25,na,1992-10-29,0.0065483759
dnk,mkt,daily,vw_cap,na,28,na,1992-10-28,-0.008844568
dnk,mkt,daily,vw_cap,na,25,na,1992-10-27,-0.004620514
dnk,mkt,daily,vw_cap,na,22,na,1992-10-26,-0.012913833
dnk,mkt,daily,vw_cap,na,21,na,1992-10-23,-0.03084424
dnk,mkt,daily,vw_cap,na,26,na,1992-10-22,-0.012910442
dnk,mkt,daily,vw_cap,na,23,na,1992-10-21,0.0198290476
dnk,mkt,daily,vw_cap,na,25,na,1992-10-20,-0.019970222
dnk,mkt,daily,vw_cap,na,21,na,1992-10-19,-0.002088853
dnk,mkt,daily,vw_cap,na,26,na,1992-10-16,-0.014043003
dnk,mkt,daily,vw_cap,na,26,na,1992-10-15,0.0042128203
dnk,mkt,daily,vw_cap,na,20,na,1992-10-14,-0.003723053
dnk,mkt,daily,vw_cap,na,25,na,1992-10-13,0.017386185
dnk,mkt,daily,vw_cap,na,26,na,1992-10-12,0.0060004573
dnk,mkt,daily,vw_cap,na,27,na,1992-10-09,-0.011345972
dnk,mkt,daily,vw_cap,na,21,na,1992-10-08,-0.022356543
dnk,mkt,daily,vw_cap,na,26,na,1992-10-07,-0.020098438
dnk,mkt,daily,vw_cap,na,26,na,1992-10-06,-0.020427301
dnk,mkt,daily,vw_cap,na,22,na,1992-10-05,-0.035817039
dnk,mkt,daily,vw_cap,na,26,na,1992-10-02,0.0124049262
dnk,mkt,daily,vw_cap,na,22,na,1992-10-01,0.0066462108
dnk,mkt,daily,vw_cap,na,25,na,1992-11-30,-0.002908474
dnk,mkt,daily,vw_cap,na,24,na,1992-11-26,0.0148187529
dnk,mkt,daily,vw_cap,na,24,na,1992-11-25,0.0315476607
dnk,mkt,daily,vw_cap,na,25,na,1992-11-24,-0.033547324
dnk,mkt,daily,vw_cap,na,24,na,1992-11-23,-0.026104795
dnk,mkt,daily,vw_cap,na,24,na,1992-11-20,-0.026731703
dnk,mkt,daily,vw_cap,na,25,na,1992-11-19,-0.016450281
dnk,mkt,daily,vw_cap,na,27,na,1992-11-18,-0.011211109
dnk,mkt,daily,vw_cap,na,22,na,1992-11-27,0.0016552325
dnk,mkt,daily,vw_cap,na,25,na,1992-11-17,0.0031934085
dnk,mkt,daily,vw_cap,na,26,na,1992-11-16,-0.017796027
dnk,mkt,daily,vw_cap,na,27,na,1992-11-13,0.0217993014
dnk,mkt,daily,vw_cap,na,30,na,1992-11-12,0.0314385422
dnk,mkt,daily,vw_cap,na,27,na,1992-11-11,0.0287112421
dnk,mkt,daily,vw_cap,na,24,na,1992-11-10,0.0136871024
dnk,mkt,daily,vw_cap,na,27,na,1992-11-09,0.0066961684
dnk,mkt,daily,vw_cap,na,26,na,1992-11-06,-0.006274861
dnk,mkt,daily,vw_cap,na,26,na,1992-11-05,-0.014405663
dnk,mkt,daily,vw_cap,na,25,na,1992-11-04,-0.004881048
dnk,mkt,daily,vw_cap,na,25,na,1992-11-03,0.0113782807
dnk,mkt,daily,vw_cap,na,23,na,1992-11-02,-0.015906978
dnk,mkt,daily,vw_cap,na,33,na,1992-12-30,-0.018808362
dnk,mkt,daily,vw_cap,na,29,na,1992-12-29,-0.005063497
dnk,mkt,daily,vw_cap,na,25,na,1992-12-28,0.0021229105
dnk,mkt,daily,vw_cap,na,28,na,1992-12-23,0.0066243576
dnk,mkt,daily,vw_cap,na,29,na,1992-12-22,-0.027908894
dnk,mkt,daily,vw_cap,na,22,na,1992-12-21,-0.013121349
dnk,mkt,daily,vw_cap,na,27,na,1992-12-18,-0.00695219
dnk,mkt,daily,vw_cap,na,27,na,1992-12-17,-0.018889157
dnk,mkt,daily,vw_cap,na,24,na,1992-12-16,0.0145827419
dnk,mkt,daily,vw_cap,na,25,na,1992-12-15,-0.018330129
dnk,mkt,daily,vw_cap,na,26,na,1992-12-14,0.0177623452
dnk,mkt,daily,vw_cap,na,29,na,1992-12-11,0.022662886
dnk,mkt,daily,vw_cap,na,25,na,1992-12-10,0.0079333294
dnk,mkt,daily,vw_cap,na,26,na,1992-12-09,-0.009939006
dnk,mkt,daily,vw_cap,na,19,na,1992-12-08,0.0125849188
dnk,mkt,daily,vw_cap,na,23,na,1992-12-07,0.0140370393
dnk,mkt,daily,vw_cap,na,26,na,1992-12-04,-0.008754787
dnk,mkt,daily,vw_cap,na,27,na,1992-12-03,-0.00377189
dnk,mkt,daily,vw_cap,na,27,na,1992-12-02,0.0167013277
dnk,mkt,daily,vw_cap,na,24,na,1992-12-01,0.0114750045
dnk,mkt,daily,vw_cap,na,30,na,1993-01-29,-0.001166559
dnk,mkt,daily,vw_cap,na,29,na,1993-01-28,0.0002707099
dnk,mkt,daily,vw_cap,na,28,na,1993-01-27,0.006352502
dnk,mkt,daily,vw_cap,na,26,na,1993-01-26,0.0002788535
dnk,mkt,daily,vw_cap,na,26,na,1993-01-25,0.015628474
dnk,mkt,daily,vw_cap,na,29,na,1993-01-22,0.0201043255
dnk,mkt,daily,vw_cap,na,27,na,1993-01-21,-0.009365325
dnk,mkt,daily,vw_cap,na,27,na,1993-01-20,0.0161484289
dnk,mkt,daily,vw_cap,na,28,na,1993-01-19,0.024375017
dnk,mkt,daily,vw_cap,na,31,na,1993-01-18,0.0571534057
dnk,mkt,daily,vw_cap,na,26,na,1993-01-15,-0.002081469
dnk,mkt,daily,vw_cap,na,25,na,1993-01-14,-0.015968076
dnk,mkt,daily,vw_cap,na,24,na,1993-01-13,0.0031548751
dnk,mkt,daily,vw_cap,na,28,na,1993-01-12,-0.000309291
dnk,mkt,daily,vw_cap,na,26,na,1993-01-11,-0.00404078
dnk,mkt,daily,vw_cap,na,27,na,1993-01-08,-0.00515751
dnk,mkt,daily,vw_cap,na,29,na,1993-01-07,-0.001944906
dnk,mkt,daily,vw_cap,na,29,na,1993-01-06,0.0044241825
dnk,mkt,daily,vw_cap,na,30,na,1993-01-05,0.0266849794
dnk,mkt,daily,vw_cap,na,25,na,1993-01-04,-0.008245004
dnk,mkt,daily,vw_cap,na,28,na,1993-02-26,-0.008362321
dnk,mkt,daily,vw_cap,na,27,na,1993-02-24,-0.004171477
dnk,mkt,daily,vw_cap,na,28,na,1993-02-23,-0.002732922
dnk,mkt,daily,vw_cap,na,27,na,1993-02-22,0.0061409831
dnk,mkt,daily,vw_cap,na,29,na,1993-02-19,0.0019661281
dnk,mkt,daily,vw_cap,na,29,na,1993-02-18,0.0082686747
dnk,mkt,daily,vw_cap,na,26,na,1993-02-17,-0.007974776
dnk,mkt,daily,vw_cap,na,26,na,1993-02-16,0.0085656384
dnk,mkt,daily,vw_cap,na,28,na,1993-02-25,-0.017549217
dnk,mkt,daily,vw_cap,na,29,na,1993-02-15,0.0093539957
dnk,mkt,daily,vw_cap,na,28,na,1993-02-12,-0.000807265
dnk,mkt,daily,vw_cap,na,28,na,1993-02-11,0.0069050304
dnk,mkt,daily,vw_cap,na,22,na,1993-02-10,0.0065760259
dnk,mkt,daily,vw_cap,na,30,na,1993-02-09,-0.017086627
dnk,mkt,daily,vw_cap,na,27,na,1993-02-08,-0.00816984
dnk,mkt,daily,vw_cap,na,30,na,1993-02-05,-0.013528217
dnk,mkt,daily,vw_cap,na,31,na,1993-02-04,0.0225471491
dnk,mkt,daily,vw_cap,na,28,na,1993-02-03,-0.007727876
dnk,mkt,daily,vw_cap,na,31,na,1993-02-02,0.0008163265
dnk,mkt,daily,vw_cap,na,29,na,1993-02-01,-0.023152019
dnk,mkt,daily,vw_cap,na,30,na,1993-03-30,0.0214987737
dnk,mkt,daily,vw_cap,na,27,na,1993-03-29,0.015533955
dnk,mkt,daily,vw_cap,na,28,na,1993-03-26,0.0033184906
dnk,mkt,daily,vw_cap,na,27,na,1993-03-24,-0.000883214
dnk,mkt,daily,vw_cap,na,26,na,1993-03-23,0.0071075825
dnk,mkt,daily,vw_cap,na,27,na,1993-03-22,-0.0262451
dnk,mkt,daily,vw_cap,na,25,na,1993-03-25,-0.005453707
dnk,mkt,daily,vw_cap,na,31,na,1993-03-31,0.0064142165
dnk,mkt,daily,vw_cap,na,32,na,1993-03-19,0.0021423899
dnk,mkt,daily,vw_cap,na,25,na,1993-03-18,0.0069757487
dnk,mkt,daily,vw_cap,na,25,na,1993-03-17,0.0023712157
dnk,mkt,daily,vw_cap,na,24,na,1993-03-16,-0.000676809
dnk,mkt,daily,vw_cap,na,27,na,1993-03-15,-0.001093041
dnk,mkt,daily,vw_cap,na,26,na,1993-03-12,-0.012327188
dnk,mkt,daily,vw_cap,na,27,na,1993-03-11,-0.008639469
dnk,mkt,daily,vw_cap,na,28,na,1993-03-10,-0.001488622
dnk,mkt,daily,vw_cap,na,30,na,1993-03-09,-0.00030687
dnk,mkt,daily,vw_cap,na,25,na,1993-03-08,0.0060253513
dnk,mkt,daily,vw_cap,na,27,na,1993-03-05,-0.009543923
dnk,mkt,daily,vw_cap,na,28,na,1993-03-04,0.0082843735
dnk,mkt,daily,vw_cap,na,30,na,1993-03-03,0.0048801621
dnk,mkt,daily,vw_cap,na,27,na,1993-03-02,0.0108332794
dnk,mkt,daily,vw_cap,na,28,na,1993-03-01,-0.005140222
dnk,mkt,daily,vw_cap,na,31,na,1993-04-30,-0.001947827
dnk,mkt,daily,vw_cap,na,30,na,1993-04-29,0.0076476856
dnk,mkt,daily,vw_cap,na,31,na,1993-04-28,0.0026976368
dnk,mkt,daily,vw_cap,na,29,na,1993-04-27,-0.009209506
dnk,mkt,daily,vw_cap,na,26,na,1993-04-26,0.0108519992
dnk,mkt,daily,vw_cap,na,28,na,1993-04-23,0.0191850512
dnk,mkt,daily,vw_cap,na,30,na,1993-04-22,0.001145439
dnk,mkt,daily,vw_cap,na,26,na,1993-04-21,-0.007192501
dnk,mkt,daily,vw_cap,na,30,na,1993-04-20,-0.007057809
dnk,mkt,daily,vw_cap,na,26,na,1993-04-19,0.0114099517
dnk,mkt,daily,vw_cap,na,29,na,1993-04-16,-0.004825536
dnk,mkt,daily,vw_cap,na,28,na,1993-04-15,-0.004506828
dnk,mkt,daily,vw_cap,na,27,na,1993-04-14,0.011830318
dnk,mkt,daily,vw_cap,na,29,na,1993-04-13,0.0273308268
dnk,mkt,daily,vw_cap,na,26,na,1993-04-07,-0.00202526
dnk,mkt,daily,vw_cap,na,26,na,1993-04-06,-0.004962175
dnk,mkt,daily,vw_cap,na,22,na,1993-04-05,0.0025857709
dnk,mkt,daily,vw_cap,na,26,na,1993-04-02,0.0029351156
dnk,mkt,daily,vw_cap,na,29,na,1993-04-01,0.0071041928
dnk,mkt,daily,vw_cap,na,26,na,1993-05-28,0.0144141708
dnk,mkt,daily,vw_cap,na,24,na,1993-05-27,0.0133144544
dnk,mkt,daily,vw_cap,na,23,na,1993-05-26,-0.006572888
dnk,mkt,daily,vw_cap,na,27,na,1993-05-25,-0.010393278
dnk,mkt,daily,vw_cap,na,26,na,1993-05-24,-0.011051116
dnk,mkt,daily,vw_cap,na,22,na,1993-05-21,0.0032772767
dnk,mkt,daily,vw_cap,na,28,na,1993-05-19,0.0075338323
dnk,mkt,daily,vw_cap,na,31,na,1993-05-18,-0.014607563
dnk,mkt,daily,vw_cap,na,32,na,1993-05-17,-0.00798562
dnk,mkt,daily,vw_cap,na,27,na,1993-05-14,0.0134851526
dnk,mkt,daily,vw_cap,na,27,na,1993-05-13,0.0005489904
dnk,mkt,daily,vw_cap,na,23,na,1993-05-12,-0.001749134
dnk,mkt,daily,vw_cap,na,27,na,1993-05-11,0.0038815334
dnk,mkt,daily,vw_cap,na,22,na,1993-05-10,-0.024407525
dnk,mkt,daily,vw_cap,na,29,na,1993-05-06,0.0008463504
dnk,mkt,daily,vw_cap,na,31,na,1993-05-05,0.0055387564
dnk,mkt,daily,vw_cap,na,32,na,1993-05-04,0.0290196419
dnk,mkt,daily,vw_cap,na,31,na,1993-05-03,0.0131990596
dnk,mkt,daily,vw_cap,na,28,na,1993-06-30,0.0009822649
dnk,mkt,daily,vw_cap,na,25,na,1993-06-28,0.0126213265
dnk,mkt,daily,vw_cap,na,22,na,1993-06-25,0.0034662357
dnk,mkt,daily,vw_cap,na,21,na,1993-06-24,-0.002744652
dnk,mkt,daily,vw_cap,na,28,na,1993-06-23,-0.009095978
dnk,mkt,daily,vw_cap,na,27,na,1993-06-22,-0.001215406
dnk,mkt,daily,vw_cap,na,26,na,1993-06-21,-0.001654037
dnk,mkt,daily,vw_cap,na,22,na,1993-06-18,-0.009575543
dnk,mkt,daily,vw_cap,na,28,na,1993-06-29,0.0121586393
dnk,mkt,daily,vw_cap,na,27,na,1993-06-17,0.0094808234
dnk,mkt,daily,vw_cap,na,26,na,1993-06-16,-0.008878991
dnk,mkt,daily,vw_cap,na,27,na,1993-06-15,-0.012588124
dnk,mkt,daily,vw_cap,na,24,na,1993-06-14,0.0019814625
dnk,mkt,daily,vw_cap,na,28,na,1993-06-11,0.0115799028
dnk,mkt,daily,vw_cap,na,25,na,1993-06-10,-0.007042983
dnk,mkt,daily,vw_cap,na,22,na,1993-06-09,-0.007248739
dnk,mkt,daily,vw_cap,na,24,na,1993-06-08,0.0020916004
dnk,mkt,daily,vw_cap,na,19,na,1993-06-07,0.0065519516
dnk,mkt,daily,vw_cap,na,23,na,1993-06-04,-0.005935104
dnk,mkt,daily,vw_cap,na,20,na,1993-06-03,-0.010046497
dnk,mkt,daily,vw_cap,na,25,na,1993-06-02,-0.00406251
dnk,mkt,daily,vw_cap,na,28,na,1993-06-01,-0.011379381
dnk,mkt,daily,vw_cap,na,22,na,1993-07-30,0.0058427247
dnk,mkt,daily,vw_cap,na,26,na,1993-07-29,0.007909628
dnk,mkt,daily,vw_cap,na,19,na,1993-07-28,0.0096672192
dnk,mkt,daily,vw_cap,na,22,na,1993-07-27,-0.008948833
dnk,mkt,daily,vw_cap,na,19,na,1993-07-26,-0.005853763
dnk,mkt,daily,vw_cap,na,22,na,1993-07-23,-0.007389868
dnk,mkt,daily,vw_cap,na,22,na,1993-07-22,-0.014755566
dnk,mkt,daily,vw_cap,na,15,na,1993-07-21,0.0001495259
dnk,mkt,daily,vw_cap,na,22,na,1993-07-20,0.00135122
dnk,mkt,daily,vw_cap,na,20,na,1993-07-19,0.0206813228
dnk,mkt,daily,vw_cap,na,27,na,1993-07-16,0.0060002472
dnk,mkt,daily,vw_cap,na,23,na,1993-07-15,-0.000765182
dnk,mkt,daily,vw_cap,na,19,na,1993-07-14,0.0016326319
dnk,mkt,daily,vw_cap,na,28,na,1993-07-13,-0.000294345
dnk,mkt,daily,vw_cap,na,29,na,1993-07-12,-0.011845426
dnk,mkt,daily,vw_cap,na,24,na,1993-07-09,-0.011535339
dnk,mkt,daily,vw_cap,na,20,na,1993-07-08,-0.004647262
dnk,mkt,daily,vw_cap,na,21,na,1993-07-07,-0.000664559
dnk,mkt,daily,vw_cap,na,23,na,1993-07-06,-0.001533974
dnk,mkt,daily,vw_cap,na,25,na,1993-07-05,-0.012658633
dnk,mkt,daily,vw_cap,na,23,na,1993-07-02,-0.00382094
dnk,mkt,daily,vw_cap,na,26,na,1993-07-01,-0.004569112
dnk,mkt,daily,vw_cap,na,52,na,1993-08-31,0.0032877789
dnk,mkt,daily,vw_cap,na,40,na,1993-08-27,0.0019948576
dnk,mkt,daily,vw_cap,na,35,na,1993-08-26,0.0031866474
dnk,mkt,daily,vw_cap,na,43,na,1993-08-25,-0.001453173
dnk,mkt,daily,vw_cap,na,39,na,1993-08-24,-0.005816459
dnk,mkt,daily,vw_cap,na,43,na,1993-08-23,-0.015807183
dnk,mkt,daily,vw_cap,na,37,na,1993-08-30,-0.006161547
dnk,mkt,daily,vw_cap,na,42,na,1993-08-20,0.0004824374
dnk,mkt,daily,vw_cap,na,38,na,1993-08-19,0.025362115
dnk,mkt,daily,vw_cap,na,42,na,1993-08-18,0.0262842268
dnk,mkt,daily,vw_cap,na,42,na,1993-08-17,0.0011652675
dnk,mkt,daily,vw_cap,na,37,na,1993-08-16,0.0180812194
dnk,mkt,daily,vw_cap,na,44,na,1993-08-13,0.0045423951
dnk,mkt,daily,vw_cap,na,42,na,1993-08-12,-0.002185021
dnk,mkt,daily,vw_cap,na,35,na,1993-08-11,0.0021301661
dnk,mkt,daily,vw_cap,na,35,na,1993-08-10,-0.020344477
dnk,mkt,daily,vw_cap,na,32,na,1993-08-09,-0.004144075
dnk,mkt,daily,vw_cap,na,26,na,1993-08-06,0.005011995
dnk,mkt,daily,vw_cap,na,28,na,1993-08-05,-0.024458937
dnk,mkt,daily,vw_cap,na,23,na,1993-08-04,-0.001453749
dnk,mkt,daily,vw_cap,na,29,na,1993-08-03,0.0149092252
dnk,mkt,daily,vw_cap,na,31,na,1993-08-02,0.0198470139
dnk,mkt,daily,vw_cap,na,45,na,1993-09-30,-0.012744779
dnk,mkt,daily,vw_cap,na,45,na,1993-09-29,0.0018494708
dnk,mkt,daily,vw_cap,na,46,na,1993-09-28,0.0197135766
dnk,mkt,daily,vw_cap,na,43,na,1993-09-24,-0.009094848
dnk,mkt,daily,vw_cap,na,43,na,1993-09-27,0.0214263565
dnk,mkt,daily,vw_cap,na,45,na,1993-09-23,-0.002163682
dnk,mkt,daily,vw_cap,na,45,na,1993-09-22,-0.012410249
dnk,mkt,daily,vw_cap,na,50,na,1993-09-21,-0.004585073
dnk,mkt,daily,vw_cap,na,47,na,1993-09-20,-0.001044586
dnk,mkt,daily,vw_cap,na,46,na,1993-09-17,-0.001486783
dnk,mkt,daily,vw_cap,na,33,na,1993-09-16,0.004514762
dnk,mkt,daily,vw_cap,na,40,na,1993-09-15,-0.001250167
dnk,mkt,daily,vw_cap,na,37,na,1993-09-14,-0.000245465
dnk,mkt,daily,vw_cap,na,35,na,1993-09-13,-0.004074356
dnk,mkt,daily,vw_cap,na,42,na,1993-09-10,-0.003099885
dnk,mkt,daily,vw_cap,na,39,na,1993-09-09,0.0083354455
dnk,mkt,daily,vw_cap,na,39,na,1993-09-08,-0.010935806
dnk,mkt,daily,vw_cap,na,42,na,1993-09-07,0.0093345827
dnk,mkt,daily,vw_cap,na,44,na,1993-09-06,0.0107496805
dnk,mkt,daily,vw_cap,na,35,na,1993-09-03,0.013051716
dnk,mkt,daily,vw_cap,na,43,na,1993-09-02,0.0081241438
dnk,mkt,daily,vw_cap,na,43,na,1993-09-01,0.0156632862
dnk,mkt,daily,vw_cap,na,52,na,1993-10-28,0.0035754645
dnk,mkt,daily,vw_cap,na,58,na,1993-10-27,-0.008215237
dnk,mkt,daily,vw_cap,na,51,na,1993-10-26,0.0019425149
dnk,mkt,daily,vw_cap,na,55,na,1993-10-25,0.0000636391
dnk,mkt,daily,vw_cap,na,58,na,1993-10-22,0.0071181825
dnk,mkt,daily,vw_cap,na,59,na,1993-10-21,0.0047846138
dnk,mkt,daily,vw_cap,na,55,na,1993-10-20,0.0067377659
dnk,mkt,daily,vw_cap,na,56,na,1993-10-29,0.0109699793
dnk,mkt,daily,vw_cap,na,61,na,1993-10-19,-0.005107255
dnk,mkt,daily,vw_cap,na,56,na,1993-10-18,-0.005806154
dnk,mkt,daily,vw_cap,na,59,na,1993-10-15,0.0096361279
dnk,mkt,daily,vw_cap,na,53,na,1993-10-14,-0.009565184
dnk,mkt,daily,vw_cap,na,52,na,1993-10-13,-0.004946579
dnk,mkt,daily,vw_cap,na,52,na,1993-10-12,0.0075401663
dnk,mkt,daily,vw_cap,na,58,na,1993-10-11,0.0033752502
dnk,mkt,daily,vw_cap,na,51,na,1993-10-08,0.0114935475
dnk,mkt,daily,vw_cap,na,51,na,1993-10-07,-0.001523016
dnk,mkt,daily,vw_cap,na,54,na,1993-10-06,0.0123258488
dnk,mkt,daily,vw_cap,na,49,na,1993-10-05,0.0071381083
dnk,mkt,daily,vw_cap,na,43,na,1993-10-04,-0.000323194
dnk,mkt,daily,vw_cap,na,44,na,1993-10-01,-0.003957612
dnk,mkt,daily,vw_cap,na,53,na,1993-11-30,0.0060712553
dnk,mkt,daily,vw_cap,na,49,na,1993-11-29,-0.001888227
dnk,mkt,daily,vw_cap,na,49,na,1993-11-25,-0.014239382
dnk,mkt,daily,vw_cap,na,52,na,1993-11-24,-0.000987215
dnk,mkt,daily,vw_cap,na,52,na,1993-11-23,-0.00222804
dnk,mkt,daily,vw_cap,na,53,na,1993-11-26,0.0043049286
dnk,mkt,daily,vw_cap,na,52,na,1993-11-22,-0.002967735
dnk,mkt,daily,vw_cap,na,55,na,1993-11-19,-0.001644301
dnk,mkt,daily,vw_cap,na,60,na,1993-11-18,-0.002526002
dnk,mkt,daily,vw_cap,na,54,na,1993-11-17,0.0050850272
dnk,mkt,daily,vw_cap,na,53,na,1993-11-16,-0.009037736
dnk,mkt,daily,vw_cap,na,54,na,1993-11-15,-0.005652704
dnk,mkt,daily,vw_cap,na,62,na,1993-11-12,-0.000813464
dnk,mkt,daily,vw_cap,na,51,na,1993-11-11,-0.000977865
dnk,mkt,daily,vw_cap,na,51,na,1993-11-10,-0.000736216
dnk,mkt,daily,vw_cap,na,56,na,1993-11-09,-0.008222337
dnk,mkt,daily,vw_cap,na,47,na,1993-11-08,0.0083667186
dnk,mkt,daily,vw_cap,na,57,na,1993-11-05,-0.009024814
dnk,mkt,daily,vw_cap,na,60,na,1993-11-04,0.0025913012
dnk,mkt,daily,vw_cap,na,54,na,1993-11-03,0.0080578704
dnk,mkt,daily,vw_cap,na,58,na,1993-11-02,0.0119205662
dnk,mkt,daily,vw_cap,na,51,na,1993-11-01,-0.006817915
dnk,mkt,daily,vw_cap,na,67,na,1993-12-30,-0.019155306
dnk,mkt,daily,vw_cap,na,70,na,1993-12-29,0.0070308665
dnk,mkt,daily,vw_cap,na,67,na,1993-12-28,0.0139170876
dnk,mkt,daily,vw_cap,na,55,na,1993-12-27,0.00810888
dnk,mkt,daily,vw_cap,na,68,na,1993-12-23,0.0152896256
dnk,mkt,daily,vw_cap,na,59,na,1993-12-22,0.0163723672
dnk,mkt,daily,vw_cap,na,50,na,1993-12-21,0.0143156706
dnk,mkt,daily,vw_cap,na,51,na,1993-12-20,-0.006675074
dnk,mkt,daily,vw_cap,na,58,na,1993-12-17,-0.002567805
dnk,mkt,daily,vw_cap,na,55,na,1993-12-16,0.0053244546
dnk,mkt,daily,vw_cap,na,56,na,1993-12-15,-0.00598914
dnk,mkt,daily,vw_cap,na,47,na,1993-12-14,-0.013327396
dnk,mkt,daily,vw_cap,na,50,na,1993-12-13,-0.014721839
dnk,mkt,daily,vw_cap,na,59,na,1993-12-10,0.0000685661
dnk,mkt,daily,vw_cap,na,56,na,1993-12-09,0.010159099
dnk,mkt,daily,vw_cap,na,56,na,1993-12-08,0.0009009823
dnk,mkt,daily,vw_cap,na,50,na,1993-12-07,0.0087471694
dnk,mkt,daily,vw_cap,na,50,na,1993-12-06,0.0128901847
dnk,mkt,daily,vw_cap,na,52,na,1993-12-03,0.0032312166
dnk,mkt,daily,vw_cap,na,50,na,1993-12-02,0.0032559309
dnk,mkt,daily,vw_cap,na,55,na,1993-12-01,0.0008362055
dnk,mkt,daily,vw_cap,na,67,na,1994-01-31,0.0053234843
dnk,mkt,daily,vw_cap,na,64,na,1994-01-28,0.0083165856
dnk,mkt,daily,vw_cap,na,64,na,1994-01-26,0.0064487474
dnk,mkt,daily,vw_cap,na,69,na,1994-01-25,0.0080788176
dnk,mkt,daily,vw_cap,na,62,na,1994-01-24,-0.00668775
dnk,mkt,daily,vw_cap,na,64,na,1994-01-27,0.0097257929
dnk,mkt,daily,vw_cap,na,66,na,1994-01-21,-0.016637614
dnk,mkt,daily,vw_cap,na,67,na,1994-01-20,-0.002623803
dnk,mkt,daily,vw_cap,na,74,na,1994-01-19,0.0060554414
dnk,mkt,daily,vw_cap,na,73,na,1994-01-18,0.010163412
dnk,mkt,daily,vw_cap,na,69,na,1994-01-17,0.008410549
dnk,mkt,daily,vw_cap,na,70,na,1994-01-14,-0.007171684
dnk,mkt,daily,vw_cap,na,67,na,1994-01-13,0.0065200322
dnk,mkt,daily,vw_cap,na,72,na,1994-01-12,0.0109796906
dnk,mkt,daily,vw_cap,na,66,na,1994-01-11,0.0067709322
dnk,mkt,daily,vw_cap,na,64,na,1994-01-10,0.0136212085
dnk,mkt,daily,vw_cap,na,67,na,1994-01-07,0.0049297465
dnk,mkt,daily,vw_cap,na,72,na,1994-01-06,0.0009661416
dnk,mkt,daily,vw_cap,na,67,na,1994-01-05,0.0094559717
dnk,mkt,daily,vw_cap,na,69,na,1994-01-04,0.0148631912
dnk,mkt,daily,vw_cap,na,54,na,1994-01-03,0.0183429456
dnk,mkt,daily,vw_cap,na,67,na,1994-02-28,0.0021526692
dnk,mkt,daily,vw_cap,na,62,na,1994-02-25,0.0092859337
dnk,mkt,daily,vw_cap,na,72,na,1994-02-23,0.0007365497
dnk,mkt,daily,vw_cap,na,65,na,1994-02-22,-0.00415194
dnk,mkt,daily,vw_cap,na,64,na,1994-02-21,0.0028181802
dnk,mkt,daily,vw_cap,na,63,na,1994-02-24,-0.016801882
dnk,mkt,daily,vw_cap,na,66,na,1994-02-18,0.0028500283
dnk,mkt,daily,vw_cap,na,65,na,1994-02-17,0.0047383752
dnk,mkt,daily,vw_cap,na,54,na,1994-02-16,0.0021065454
dnk,mkt,daily,vw_cap,na,63,na,1994-02-15,0.0083690228
dnk,mkt,daily,vw_cap,na,61,na,1994-02-14,0.0087051675
dnk,mkt,daily,vw_cap,na,66,na,1994-02-11,-0.012641916
dnk,mkt,daily,vw_cap,na,62,na,1994-02-10,0.0088748468
dnk,mkt,daily,vw_cap,na,64,na,1994-02-09,-0.009541519
dnk,mkt,daily,vw_cap,na,71,na,1994-02-08,0.0018722977
dnk,mkt,daily,vw_cap,na,62,na,1994-02-07,-0.027274576
dnk,mkt,daily,vw_cap,na,71,na,1994-02-04,-0.009634402
dnk,mkt,daily,vw_cap,na,67,na,1994-02-03,-0.009048408
dnk,mkt,daily,vw_cap,na,72,na,1994-02-02,0.0011307329
dnk,mkt,daily,vw_cap,na,69,na,1994-02-01,0.0231642482
dnk,mkt,daily,vw_cap,na,52,na,1994-03-30,-0.007793388
dnk,mkt,daily,vw_cap,na,57,na,1994-03-29,0.01215805
dnk,mkt,daily,vw_cap,na,51,na,1994-03-28,0.0045976052
dnk,mkt,daily,vw_cap,na,60,na,1994-03-25,-0.003405004
dnk,mkt,daily,vw_cap,na,55,na,1994-03-24,-0.009837377
dnk,mkt,daily,vw_cap,na,62,na,1994-03-23,-0.005863123
dnk,mkt,daily,vw_cap,na,58,na,1994-03-22,0.0036254697
dnk,mkt,daily,vw_cap,na,52,na,1994-03-21,-0.00613523
