location,name,freq,weighting,n_factors,date,ret
dnk,investment,monthly,vw_cap,22,2021-02-28,0.0293508218381574
dnk,investment,monthly,vw_cap,22,2021-03-31,0.0272779084788337
dnk,investment,monthly,vw_cap,22,2021-04-30,-0.00154877638482631
dnk,investment,monthly,vw_cap,22,2021-05-31,0.0597337237776256
dnk,investment,monthly,vw_cap,22,2021-06-30,-0.00183214277070845
dnk,investment,monthly,vw_cap,22,2021-07-31,-0.0339588234225304
dnk,investment,monthly,vw_cap,22,2021-08-31,-0.0185714127716837
dnk,investment,monthly,vw_cap,22,2021-09-30,0.0160200616090562
dnk,investment,monthly,vw_cap,22,2021-10-31,0.0171798914850475
dnk,investment,monthly,vw_cap,22,2021-11-30,0.0109908809252634
dnk,investment,monthly,vw_cap,22,2021-12-31,0.0300559762363456
dnk,investment,monthly,vw_cap,22,2022-01-31,0.0631606386670242
dnk,investment,monthly,vw_cap,22,2022-02-28,-0.0596944730309556
dnk,investment,monthly,vw_cap,22,2022-03-31,0.00933899800932013
dnk,investment,monthly,vw_cap,22,2022-04-30,0.0413659241927489
dnk,investment,monthly,vw_cap,22,2022-05-31,0.00163086296686631
dnk,investment,monthly,vw_cap,22,2022-06-30,0.0105006731454625
dnk,investment,monthly,vw_cap,22,2022-07-31,-0.044879559635833
dnk,investment,monthly,vw_cap,22,2022-08-31,0.0318861810091776
dnk,investment,monthly,vw_cap,22,2022-09-30,0.0375611355593686
dnk,investment,monthly,vw_cap,22,2022-10-31,-0.0282187758694571
dnk,investment,monthly,vw_cap,22,2022-11-30,0.0243188782838091
dnk,investment,monthly,vw_cap,22,2022-12-31,0.0364357119882746
dnk,investment,monthly,vw_cap,22,2023-01-31,0.037400971310429
dnk,investment,monthly,vw_cap,22,2023-02-28,0.00675718052539069
dnk,investment,monthly,vw_cap,22,2023-03-31,-0.00923669781678288
dnk,investment,monthly,vw_cap,22,2023-04-30,-0.00198879278329923
dnk,investment,monthly,vw_cap,22,2023-05-31,0.0198878311113462
dnk,investment,monthly,vw_cap,22,2023-06-30,0.00586826239267654
dnk,investment,monthly,vw_cap,22,2023-07-31,-0.0378849510611816
dnk,investment,monthly,vw_cap,22,2023-08-31,-0.0421303877201967
dnk,investment,monthly,vw_cap,22,2023-09-30,-0.0115097647924363
dnk,investment,monthly,vw_cap,22,2023-10-31,-0.00632114838745104
dnk,investment,monthly,vw_cap,22,2023-11-30,0.00528871003339122
dnk,investment,monthly,vw_cap,22,2023-12-31,0.026228657180633
dnk,investment,monthly,vw_cap,22,2024-01-31,-0.00628506661401668
dnk,investment,monthly,vw_cap,22,2024-02-29,-0.0462208714523195
dnk,investment,monthly,vw_cap,22,2024-03-31,-0.0145184883150615
dnk,investment,monthly,vw_cap,22,2024-04-30,0.00901019144935018
dnk,investment,monthly,vw_cap,22,2024-05-31,0.027728747950776
dnk,investment,monthly,vw_cap,22,2024-06-30,-0.0208700024774648
dnk,investment,monthly,vw_cap,22,2024-07-31,0.027630749404952
dnk,investment,monthly,vw_cap,22,2024-08-31,-0.0445154297602967
dnk,investment,monthly,vw_cap,22,2024-09-30,0.0757080513610977
dnk,investment,monthly,vw_cap,22,2024-10-31,0.0127274668301525
dnk,investment,monthly,vw_cap,22,2024-11-30,0.0032462194698344
dnk,investment,monthly,vw_cap,22,2024-12-31,0.00501060371246806
dnk,low_leverage,monthly,vw_cap,1,1986-01-31,-0.119130757065681
dnk,low_leverage,monthly,vw_cap,1,1986-02-28,0.188591275552888
dnk,low_leverage,monthly,vw_cap,1,1986-03-31,-0.0567549095563474
dnk,low_leverage,monthly,vw_cap,1,1986-04-30,0.0452720077454746
dnk,low_leverage,monthly,vw_cap,1,1986-05-31,-0.150161437111509
dnk,low_leverage,monthly,vw_cap,1,1986-06-30,0.0129923203509521
dnk,low_leverage,monthly,vw_cap,1,1986-07-31,-0.0416083969157432
dnk,low_leverage,monthly,vw_cap,1,1986-08-31,0.0401864458363933
dnk,low_leverage,monthly,vw_cap,1,1986-09-30,0.0666240726350184
dnk,low_leverage,monthly,vw_cap,1,1986-10-31,-0.0297446883567524
dnk,low_leverage,monthly,vw_cap,1,1986-11-30,-0.0119623403500607
dnk,low_leverage,monthly,vw_cap,1,1986-12-31,-0.0548735141314961
dnk,low_leverage,monthly,vw_cap,1,1987-01-31,0.12787482022133
dnk,low_leverage,monthly,vw_cap,1,1987-02-28,-0.10638651682781
dnk,low_leverage,monthly,vw_cap,1,1987-03-31,-0.010141603230152
dnk,low_leverage,monthly,vw_cap,1,1987-04-30,0.0491146053104495
dnk,low_leverage,monthly,vw_cap,1,1987-05-31,0.0471084352364186
dnk,low_leverage,monthly,vw_cap,1,1987-06-30,-0.097374367803513
dnk,low_leverage,monthly,vw_cap,1,1987-07-31,0.00201037866750179
dnk,low_leverage,monthly,vw_cap,1,1987-08-31,0.280906507845179
dnk,low_leverage,monthly,vw_cap,1,1987-09-30,0.0109142802171947
dnk,low_leverage,monthly,vw_cap,1,1987-10-31,0.0412762024031882
dnk,low_leverage,monthly,vw_cap,1,1987-11-30,0.730772178656514
dnk,low_leverage,monthly,vw_cap,1,1987-12-31,0.0256909501127073
dnk,low_leverage,monthly,vw_cap,1,1988-01-31,-0.0312041998916668
dnk,low_leverage,monthly,vw_cap,1,1988-02-29,-0.0653534298838997
dnk,low_leverage,monthly,vw_cap,1,1988-03-31,-0.0466562998171028
dnk,low_leverage,monthly,vw_cap,1,1988-04-30,0.0177915797168271
dnk,low_leverage,monthly,vw_cap,1,1988-05-31,0.0181587570597879
dnk,low_leverage,monthly,vw_cap,1,1988-06-30,-0.069535501905601
dnk,low_leverage,monthly,vw_cap,1,1988-07-31,0.0585196941917526
dnk,low_leverage,monthly,vw_cap,1,1988-08-31,-0.0156035354881643
dnk,low_leverage,monthly,vw_cap,1,1988-09-30,-0.0633644833581073
dnk,low_leverage,monthly,vw_cap,1,1988-10-31,-0.0895223403165229
dnk,low_leverage,monthly,vw_cap,1,1988-11-30,-0.0623323479156422
dnk,low_leverage,monthly,vw_cap,1,1988-12-31,-0.0871048747455276
dnk,low_leverage,monthly,vw_cap,1,1989-01-31,0.00899424573409772
dnk,low_leverage,monthly,vw_cap,1,1989-02-28,0.0133359568349594
dnk,low_leverage,monthly,vw_cap,1,1989-03-31,-0.00677997458595316
dnk,low_leverage,monthly,vw_cap,1,1989-04-30,-0.0403124678287052
dnk,low_leverage,monthly,vw_cap,3,1989-05-31,-0.0227381642500614
dnk,low_leverage,monthly,vw_cap,3,1989-06-30,0.0428969958185048
dnk,low_leverage,monthly,vw_cap,3,1989-07-31,-0.00960238716623051
dnk,low_leverage,monthly,vw_cap,3,1989-08-31,0.00676823616375532
dnk,low_leverage,monthly,vw_cap,3,1989-09-30,-0.0215045364665094
dnk,low_leverage,monthly,vw_cap,3,1989-10-31,0.000145439441445919
dnk,low_leverage,monthly,vw_cap,3,1989-11-30,0.0152378011584065
dnk,low_leverage,monthly,vw_cap,3,1989-12-31,0.0322737429758915
dnk,low_leverage,monthly,vw_cap,3,1990-01-31,0.0261729361347615
dnk,low_leverage,monthly,vw_cap,3,1990-02-28,0.0334588980982757
dnk,low_leverage,monthly,vw_cap,3,1990-03-31,-0.0196495776380249
dnk,low_leverage,monthly,vw_cap,3,1990-04-30,-0.00956153767836341
dnk,low_leverage,monthly,vw_cap,6,1990-05-31,-0.0157420302191012
dnk,low_leverage,monthly,vw_cap,6,1990-06-30,0.00655126246025226
dnk,low_leverage,monthly,vw_cap,6,1990-07-31,0.00483450922327289
dnk,low_leverage,monthly,vw_cap,6,1990-08-31,0.0446038880323066
dnk,low_leverage,monthly,vw_cap,6,1990-09-30,0.0402438571818899
dnk,low_leverage,monthly,vw_cap,6,1990-10-31,-0.0298150832781965
dnk,low_leverage,monthly,vw_cap,6,1990-11-30,0.0318365475176531
dnk,low_leverage,monthly,vw_cap,6,1990-12-31,0.0145146414092454
dnk,low_leverage,monthly,vw_cap,6,1991-01-31,-0.0124626885179856
dnk,low_leverage,monthly,vw_cap,6,1991-02-28,-0.00961027203946798
dnk,low_leverage,monthly,vw_cap,6,1991-03-31,0.00629888730524333
dnk,low_leverage,monthly,vw_cap,6,1991-04-30,0.0156286466009446
dnk,low_leverage,monthly,vw_cap,7,1991-05-31,0.0190758113469052
dnk,low_leverage,monthly,vw_cap,7,1991-06-30,0.0325873406883067
dnk,low_leverage,monthly,vw_cap,7,1991-07-31,0.00275338428615045
dnk,low_leverage,monthly,vw_cap,7,1991-08-31,0.00556104121114294
dnk,low_leverage,monthly,vw_cap,7,1991-09-30,0.0278790527840141
dnk,low_leverage,monthly,vw_cap,7,1991-10-31,-0.0019100813399698
dnk,low_leverage,monthly,vw_cap,7,1991-11-30,0.0147714110788866
dnk,low_leverage,monthly,vw_cap,7,1991-12-31,0.00763603139608447
dnk,low_leverage,monthly,vw_cap,7,1992-01-31,-0.00985157361508961
dnk,low_leverage,monthly,vw_cap,7,1992-02-29,0.0120257864584411
dnk,low_leverage,monthly,vw_cap,7,1992-03-31,-0.0158905866496512
dnk,low_leverage,monthly,vw_cap,7,1992-04-30,0.00359412976815987
dnk,low_leverage,monthly,vw_cap,7,1992-05-31,0.00732924938650113
dnk,low_leverage,monthly,vw_cap,7,1992-06-30,0.00793080099920488
dnk,low_leverage,monthly,vw_cap,7,1992-07-31,0.0304364552007579
dnk,low_leverage,monthly,vw_cap,7,1992-08-31,0.0577029690672411
dnk,low_leverage,monthly,vw_cap,7,1992-09-30,0.0492755503792123
dnk,low_leverage,monthly,vw_cap,7,1992-10-31,0.0144689983374141
dnk,low_leverage,monthly,vw_cap,7,1992-11-30,-0.00395117240086885
dnk,low_leverage,monthly,vw_cap,8,1992-12-31,0.0261556370219039
dnk,low_leverage,monthly,vw_cap,8,1993-01-31,-0.0043246779863946
dnk,low_leverage,monthly,vw_cap,8,1993-02-28,0.0174386405755706
dnk,low_leverage,monthly,vw_cap,8,1993-03-31,0.0100138973277305
dnk,low_leverage,monthly,vw_cap,8,1993-04-30,-0.0243005944753954
dnk,low_leverage,monthly,vw_cap,8,1993-05-31,-0.0286084096095325
dnk,low_leverage,monthly,vw_cap,8,1993-06-30,-0.00728791713010184
dnk,low_leverage,monthly,vw_cap,8,1993-07-31,0.0103696195862557
dnk,low_leverage,monthly,vw_cap,8,1993-08-31,0.00724688468402015
dnk,low_leverage,monthly,vw_cap,8,1993-09-30,0.0178440545503603
dnk,low_leverage,monthly,vw_cap,8,1993-10-31,-0.00638616231358594
dnk,low_leverage,monthly,vw_cap,8,1993-11-30,0.0143260080895777
dnk,low_leverage,monthly,vw_cap,8,1993-12-31,0.0165212768565577
dnk,low_leverage,monthly,vw_cap,8,1994-01-31,-0.00952222169866931
dnk,low_leverage,monthly,vw_cap,8,1994-02-28,0.0258015307470022
dnk,low_leverage,monthly,vw_cap,8,1994-03-31,0.0151061791533006
dnk,low_leverage,monthly,vw_cap,8,1994-04-30,-0.00800219642562465
dnk,low_leverage,monthly,vw_cap,8,1994-05-31,-0.00461268507543961
dnk,low_leverage,monthly,vw_cap,8,1994-06-30,-0.0287946152048768
dnk,low_leverage,monthly,vw_cap,8,1994-07-31,0.0113014677877194
dnk,low_leverage,monthly,vw_cap,8,1994-08-31,0.0216006810922186
dnk,low_leverage,monthly,vw_cap,8,1994-09-30,-0.0012801368900414
dnk,low_leverage,monthly,vw_cap,8,1994-10-31,0.00439161163031648
dnk,low_leverage,monthly,vw_cap,8,1994-11-30,-0.00977968903147624
dnk,low_leverage,monthly,vw_cap,8,1994-12-31,-0.00848179620985997
dnk,low_leverage,monthly,vw_cap,8,1995-01-31,-0.00423889218425397
dnk,low_leverage,monthly,vw_cap,9,1995-02-28,-0.00306322405042725
dnk,low_leverage,monthly,vw_cap,9,1995-03-31,0.0013346197283324
dnk,low_leverage,monthly,vw_cap,9,1995-04-30,-0.0102545805404724
dnk,low_leverage,monthly,vw_cap,9,1995-05-31,-0.0157980138971021
dnk,low_leverage,monthly,vw_cap,9,1995-06-30,0.00655179466657273
dnk,low_leverage,monthly,vw_cap,9,1995-07-31,-0.0101059608665935
dnk,low_leverage,monthly,vw_cap,9,1995-08-31,0.0287021037051057
dnk,low_leverage,monthly,vw_cap,9,1995-09-30,0.0261718969215148
dnk,low_leverage,monthly,vw_cap,9,1995-10-31,-0.0110729121651109
dnk,low_leverage,monthly,vw_cap,9,1995-11-30,0.0124426568650396
dnk,low_leverage,monthly,vw_cap,9,1995-12-31,0.00553101036300338
dnk,low_leverage,monthly,vw_cap,9,1996-01-31,-0.0001181894796289
dnk,low_leverage,monthly,vw_cap,9,1996-02-29,0.0141124887754961
dnk,low_leverage,monthly,vw_cap,9,1996-03-31,0.000786889675204558
dnk,low_leverage,monthly,vw_cap,9,1996-04-30,0.00766094534356535
dnk,low_leverage,monthly,vw_cap,9,1996-05-31,0.000904485131018877
dnk,low_leverage,monthly,vw_cap,9,1996-06-30,-0.0064978334664141
dnk,low_leverage,monthly,vw_cap,9,1996-07-31,-0.00425429076760154
dnk,low_leverage,monthly,vw_cap,9,1996-08-31,0.0130423038305075
dnk,low_leverage,monthly,vw_cap,9,1996-09-30,-0.0293293418189151
dnk,low_leverage,monthly,vw_cap,9,1996-10-31,0.00838415988737164
dnk,low_leverage,monthly,vw_cap,9,1996-11-30,0.0105951939601224
dnk,low_leverage,monthly,vw_cap,9,1996-12-31,-0.00605529896813574
dnk,low_leverage,monthly,vw_cap,9,1997-01-31,0.00634758370739021
dnk,low_leverage,monthly,vw_cap,10,1997-02-28,-0.00618909465560342
dnk,low_leverage,monthly,vw_cap,10,1997-03-31,-0.00143371722011047
dnk,low_leverage,monthly,vw_cap,10,1997-04-30,-0.0137795254195991
dnk,low_leverage,monthly,vw_cap,10,1997-05-31,0.0203234826638915
dnk,low_leverage,monthly,vw_cap,10,1997-06-30,-0.0191381592651906
dnk,low_leverage,monthly,vw_cap,10,1997-07-31,-0.00519365122003768
dnk,low_leverage,monthly,vw_cap,10,1997-08-31,0.0188912200801251
dnk,low_leverage,monthly,vw_cap,10,1997-09-30,0.0291876444836228
dnk,low_leverage,monthly,vw_cap,10,1997-10-31,-0.0305660661775037
dnk,low_leverage,monthly,vw_cap,10,1997-11-30,-0.00601028760838502
dnk,low_leverage,monthly,vw_cap,10,1997-12-31,0.0177272960258328
dnk,low_leverage,monthly,vw_cap,10,1998-01-31,-0.00894352857718562
dnk,low_leverage,monthly,vw_cap,10,1998-02-28,0.0236277355740587
dnk,low_leverage,monthly,vw_cap,10,1998-03-31,-0.0471828014689589
dnk,low_leverage,monthly,vw_cap,10,1998-04-30,0.00806356955013204
dnk,low_leverage,monthly,vw_cap,10,1998-05-31,-0.0185115476968543
dnk,low_leverage,monthly,vw_cap,10,1998-06-30,-0.0298709639737406
dnk,low_leverage,monthly,vw_cap,10,1998-07-31,-0.0531501077871562
dnk,low_leverage,monthly,vw_cap,10,1998-08-31,-0.00223544569945542
dnk,low_leverage,monthly,vw_cap,10,1998-09-30,0.00784043958566384
dnk,low_leverage,monthly,vw_cap,10,1998-10-31,-0.0193343523167581
dnk,low_leverage,monthly,vw_cap,10,1998-11-30,-0.0298960797545165
dnk,low_leverage,monthly,vw_cap,10,1998-12-31,0.00706641786212924
dnk,low_leverage,monthly,vw_cap,10,1999-01-31,0.0137292470474298
dnk,low_leverage,monthly,vw_cap,10,1999-02-28,-0.00446461477542597
dnk,low_leverage,monthly,vw_cap,10,1999-03-31,0.00163383976525934
dnk,low_leverage,monthly,vw_cap,9,1999-04-30,-0.014171509222857
dnk,low_leverage,monthly,vw_cap,9,1999-05-31,-0.000609040738752067
dnk,low_leverage,monthly,vw_cap,9,1999-06-30,0.0126704182596776
dnk,low_leverage,monthly,vw_cap,10,1999-07-31,0.0254795812524743
dnk,low_leverage,monthly,vw_cap,10,1999-08-31,0.0109783850005518
dnk,low_leverage,monthly,vw_cap,10,1999-09-30,0.0289153087513266
dnk,low_leverage,monthly,vw_cap,10,1999-10-31,0.0176828942670867
dnk,low_leverage,monthly,vw_cap,10,1999-11-30,0.0922323278207609
dnk,low_leverage,monthly,vw_cap,10,1999-12-31,0.0463361445326726
dnk,low_leverage,monthly,vw_cap,10,2000-01-31,0.121264390249331
dnk,low_leverage,monthly,vw_cap,10,2000-02-29,0.0708092380387695
dnk,low_leverage,monthly,vw_cap,10,2000-03-31,-0.0283524612924799
dnk,low_leverage,monthly,vw_cap,10,2000-04-30,-0.0823464168571604
dnk,low_leverage,monthly,vw_cap,10,2000-05-31,-0.0809318561987455
dnk,low_leverage,monthly,vw_cap,10,2000-06-30,-0.00289564810482174
dnk,low_leverage,monthly,vw_cap,10,2000-07-31,0.0186732468394306
dnk,low_leverage,monthly,vw_cap,10,2000-08-31,0.0316275609173416
dnk,low_leverage,monthly,vw_cap,10,2000-09-30,-0.066196872691382
dnk,low_leverage,monthly,vw_cap,10,2000-10-31,-0.0171129295626823
dnk,low_leverage,monthly,vw_cap,10,2000-11-30,-0.0503037780401222
dnk,low_leverage,monthly,vw_cap,10,2000-12-31,-0.0214582849102326
dnk,low_leverage,monthly,vw_cap,10,2001-01-31,0.072654640313559
dnk,low_leverage,monthly,vw_cap,10,2001-02-28,0.00779568143675299
dnk,low_leverage,monthly,vw_cap,10,2001-03-31,-0.00205442102131256
dnk,low_leverage,monthly,vw_cap,10,2001-04-30,-0.0269585056515689
dnk,low_leverage,monthly,vw_cap,10,2001-05-31,0.0221551284146261
dnk,low_leverage,monthly,vw_cap,10,2001-06-30,-0.0567210861497643
dnk,low_leverage,monthly,vw_cap,10,2001-07-31,0.0217852464722204
dnk,low_leverage,monthly,vw_cap,10,2001-08-31,-0.0340110787906543
dnk,low_leverage,monthly,vw_cap,9,2001-09-30,-0.048615257443205
dnk,low_leverage,monthly,vw_cap,9,2001-10-31,0.0511596122758702
dnk,low_leverage,monthly,vw_cap,10,2001-11-30,0.0201019365428139
dnk,low_leverage,monthly,vw_cap,10,2001-12-31,0.0120699867922703
dnk,low_leverage,monthly,vw_cap,10,2002-01-31,-0.00758908941521004
dnk,low_leverage,monthly,vw_cap,9,2002-02-28,0.0365594904996847
dnk,low_leverage,monthly,vw_cap,10,2002-03-31,-0.00502205654331176
dnk,low_leverage,monthly,vw_cap,9,2002-04-30,-0.117583029399445
dnk,low_leverage,monthly,vw_cap,10,2002-05-31,0.0134068390795451
dnk,low_leverage,monthly,vw_cap,10,2002-06-30,0.0187297099667363
dnk,low_leverage,monthly,vw_cap,10,2002-07-31,-0.0208582957150971
dnk,low_leverage,monthly,vw_cap,10,2002-08-31,0.00131962244190016
dnk,low_leverage,monthly,vw_cap,10,2002-09-30,-0.0672601580946868
dnk,low_leverage,monthly,vw_cap,10,2002-10-31,0.0598412028348273
dnk,low_leverage,monthly,vw_cap,10,2002-11-30,0.0102682862223106
dnk,low_leverage,monthly,vw_cap,10,2002-12-31,-0.00456060419848547
dnk,low_leverage,monthly,vw_cap,10,2003-01-31,-0.0202429964982326
dnk,low_leverage,monthly,vw_cap,10,2003-02-28,0.019497290856721
dnk,low_leverage,monthly,vw_cap,9,2003-03-31,0.00132902066593712
dnk,low_leverage,monthly,vw_cap,10,2003-04-30,0.0125819086765621
dnk,low_leverage,monthly,vw_cap,10,2003-05-31,-0.0497856705134707
dnk,low_leverage,monthly,vw_cap,10,2003-06-30,0.0110047072706182
dnk,low_leverage,monthly,vw_cap,10,2003-07-31,0.00316808843045355
dnk,low_leverage,monthly,vw_cap,10,2003-08-31,-0.0208835431989684
dnk,low_leverage,monthly,vw_cap,10,2003-09-30,0.0247702845456848
dnk,low_leverage,monthly,vw_cap,10,2003-10-31,-0.0075635153762135
dnk,low_leverage,monthly,vw_cap,10,2003-11-30,-0.0243771030177616
dnk,low_leverage,monthly,vw_cap,10,2003-12-31,-0.0164801262431822
dnk,low_leverage,monthly,vw_cap,10,2004-01-31,0.0234787953892463
dnk,low_leverage,monthly,vw_cap,10,2004-02-29,0.0324428805370236
dnk,low_leverage,monthly,vw_cap,10,2004-03-31,0.00652746437913361
dnk,low_leverage,monthly,vw_cap,9,2004-04-30,0.00737164508000284
dnk,low_leverage,monthly,vw_cap,10,2004-05-31,0.00569621056703593
dnk,low_leverage,monthly,vw_cap,10,2004-06-30,-0.00422473819881393
dnk,low_leverage,monthly,vw_cap,10,2004-07-31,0.0014483428359688
dnk,low_leverage,monthly,vw_cap,10,2004-08-31,-0.00814071650143268
dnk,low_leverage,monthly,vw_cap,10,2004-09-30,-0.0134444540435741
dnk,low_leverage,monthly,vw_cap,10,2004-10-31,-0.0485483496395383
dnk,low_leverage,monthly,vw_cap,10,2004-11-30,-0.00620495578620712
dnk,low_leverage,monthly,vw_cap,10,2004-12-31,0.0111377398055189
dnk,low_leverage,monthly,vw_cap,10,2005-01-31,0.00514615383725311
dnk,low_leverage,monthly,vw_cap,10,2005-02-28,-0.0170989907283155
dnk,low_leverage,monthly,vw_cap,10,2005-03-31,0.00913642411078702
dnk,low_leverage,monthly,vw_cap,10,2005-04-30,-0.0224368637221169
dnk,low_leverage,monthly,vw_cap,11,2005-05-31,0.00485123698214235
dnk,low_leverage,monthly,vw_cap,10,2005-06-30,-0.0198585280337759
dnk,low_leverage,monthly,vw_cap,10,2005-07-31,-0.022164773276833
dnk,low_leverage,monthly,vw_cap,10,2005-08-31,-0.00738440932139946
dnk,low_leverage,monthly,vw_cap,10,2005-09-30,-0.0124362159500352
dnk,low_leverage,monthly,vw_cap,11,2005-10-31,-0.0113274509970279
dnk,low_leverage,monthly,vw_cap,11,2005-11-30,0.00416691219367138
dnk,low_leverage,monthly,vw_cap,11,2005-12-31,-0.0129966888986298
dnk,low_leverage,monthly,vw_cap,11,2006-01-31,0.00118850597086015
dnk,low_leverage,monthly,vw_cap,11,2006-02-28,-0.00824614978697247
dnk,low_leverage,monthly,vw_cap,11,2006-03-31,-0.0055951404574118
dnk,low_leverage,monthly,vw_cap,11,2006-04-30,-0.00710455984678267
dnk,low_leverage,monthly,vw_cap,11,2006-05-31,-0.0183780768252836
dnk,low_leverage,monthly,vw_cap,11,2006-06-30,0.0181478614767506
dnk,low_leverage,monthly,vw_cap,11,2006-07-31,0.00271653670821299
dnk,low_leverage,monthly,vw_cap,11,2006-08-31,0.00481159833653821
dnk,low_leverage,monthly,vw_cap,11,2006-09-30,0.0104121815223606
dnk,low_leverage,monthly,vw_cap,11,2006-10-31,0.00457987575265531
dnk,low_leverage,monthly,vw_cap,11,2006-11-30,0.00811605153559518
dnk,low_leverage,monthly,vw_cap,11,2006-12-31,0.0686164525678271
dnk,low_leverage,monthly,vw_cap,11,2007-01-31,-0.0201865167625119
dnk,low_leverage,monthly,vw_cap,11,2007-02-28,-0.0339481865180862
dnk,low_leverage,monthly,vw_cap,11,2007-03-31,-0.0264078407306956
dnk,low_leverage,monthly,vw_cap,11,2007-04-30,0.0295154119940534
dnk,low_leverage,monthly,vw_cap,11,2007-05-31,0.0151070338590006
dnk,low_leverage,monthly,vw_cap,11,2007-06-30,0.00313099225103275
dnk,low_leverage,monthly,vw_cap,11,2007-07-31,-0.0295268281003212
dnk,low_leverage,monthly,vw_cap,11,2007-08-31,-0.0131882015916498
dnk,low_leverage,monthly,vw_cap,11,2007-09-30,0.0484220353952954
dnk,low_leverage,monthly,vw_cap,11,2007-10-31,0.0105933399728741
dnk,low_leverage,monthly,vw_cap,11,2007-11-30,-0.00475575565090624
dnk,low_leverage,monthly,vw_cap,11,2007-12-31,0.00713247854863201
dnk,low_leverage,monthly,vw_cap,11,2008-01-31,-0.0111188324956089
dnk,low_leverage,monthly,vw_cap,11,2008-02-29,-0.0161091891876394
dnk,low_leverage,monthly,vw_cap,11,2008-03-31,-0.0251302705905055
dnk,low_leverage,monthly,vw_cap,11,2008-04-30,0.000280709283556309
dnk,low_leverage,monthly,vw_cap,11,2008-05-31,-0.00296105055311514
dnk,low_leverage,monthly,vw_cap,11,2008-06-30,-0.0154477518280164
dnk,low_leverage,monthly,vw_cap,11,2008-07-31,0.0812591092963549
dnk,low_leverage,monthly,vw_cap,11,2008-08-31,0.00902368056157678
dnk,low_leverage,monthly,vw_cap,11,2008-09-30,-0.0256641822492756
dnk,low_leverage,monthly,vw_cap,11,2008-10-31,0.105322198866966
dnk,low_leverage,monthly,vw_cap,11,2008-11-30,0.0971497409266587
dnk,low_leverage,monthly,vw_cap,11,2008-12-31,0.0185643178020628
dnk,low_leverage,monthly,vw_cap,11,2009-01-31,0.0225259589611047
dnk,low_leverage,monthly,vw_cap,11,2009-02-28,0.00232037514849078
dnk,low_leverage,monthly,vw_cap,11,2009-03-31,-0.113596491673282
dnk,low_leverage,monthly,vw_cap,11,2009-04-30,-0.0501817541039706
dnk,low_leverage,monthly,vw_cap,11,2009-05-31,-0.0881725585136422
dnk,low_leverage,monthly,vw_cap,11,2009-06-30,-0.0187681168820453
dnk,low_leverage,monthly,vw_cap,11,2009-07-31,-0.0209563418092382
dnk,low_leverage,monthly,vw_cap,11,2009-08-31,-0.0924737506916806
dnk,low_leverage,monthly,vw_cap,11,2009-09-30,0.000954934322266648
dnk,low_leverage,monthly,vw_cap,11,2009-10-31,-0.00942824579473482
dnk,low_leverage,monthly,vw_cap,11,2009-11-30,-0.0577243166747091
dnk,low_leverage,monthly,vw_cap,11,2009-12-31,-0.036205599442958
dnk,low_leverage,monthly,vw_cap,11,2010-01-31,0.0167764504002752
dnk,low_leverage,monthly,vw_cap,11,2010-02-28,0.0249203094766913
dnk,low_leverage,monthly,vw_cap,11,2010-03-31,-0.00790116521316999
dnk,low_leverage,monthly,vw_cap,11,2010-04-30,-0.01253733463955
dnk,low_leverage,monthly,vw_cap,11,2010-05-31,0.00411520893317807
dnk,low_leverage,monthly,vw_cap,11,2010-06-30,-0.00343560778295675
dnk,low_leverage,monthly,vw_cap,11,2010-07-31,-0.00589523567943198
dnk,low_leverage,monthly,vw_cap,11,2010-08-31,0.00722263926002387
dnk,low_leverage,monthly,vw_cap,11,2010-09-30,-0.0161714859370024
dnk,low_leverage,monthly,vw_cap,11,2010-10-31,0.00392866311675281
dnk,low_leverage,monthly,vw_cap,11,2010-11-30,0.00685686981029761
dnk,low_leverage,monthly,vw_cap,11,2010-12-31,0.0148820389602607
dnk,low_leverage,monthly,vw_cap,11,2011-01-31,-0.00152327417375133
dnk,low_leverage,monthly,vw_cap,11,2011-02-28,0.0332257450330246
dnk,low_leverage,monthly,vw_cap,11,2011-03-31,-0.0170578729771136
dnk,low_leverage,monthly,vw_cap,11,2011-04-30,-0.00643547229626562
dnk,low_leverage,monthly,vw_cap,11,2011-05-31,-0.00262650271912606
dnk,low_leverage,monthly,vw_cap,11,2011-06-30,0.0234666407471915
dnk,low_leverage,monthly,vw_cap,11,2011-07-31,0.00931748937399482
dnk,low_leverage,monthly,vw_cap,11,2011-08-31,0.00523083477486925
dnk,low_leverage,monthly,vw_cap,11,2011-09-30,0.0157559482679241
dnk,low_leverage,monthly,vw_cap,11,2011-10-31,-0.021783055671169
dnk,low_leverage,monthly,vw_cap,11,2011-11-30,0.00458578535645852
dnk,low_leverage,monthly,vw_cap,11,2011-12-31,0.0339368118694074
dnk,low_leverage,monthly,vw_cap,11,2012-01-31,-0.0344306781645104
dnk,low_leverage,monthly,vw_cap,11,2012-02-29,0.0290768804267827
dnk,low_leverage,monthly,vw_cap,11,2012-03-31,0.00965001095591458
dnk,low_leverage,monthly,vw_cap,11,2012-04-30,0.00902709333124254
dnk,low_leverage,monthly,vw_cap,11,2012-05-31,0.0484060320081998
dnk,low_leverage,monthly,vw_cap,11,2012-06-30,-0.00904545638196074
dnk,low_leverage,monthly,vw_cap,11,2012-07-31,-0.00504468016846032
dnk,low_leverage,monthly,vw_cap,11,2012-08-31,-0.000888135167023205
